"sell_date","date_time","day_name","day_index","is_workday","year_season","money","coffee_name","category","caffeine_level","contains_milk","segment_name","segment_id"
"2025-03-18","2025-03-18 19:35:21",Tuesday,1,1,Spring,30,Chocolate with coffee,Coffee,Low,0,Evening,4
"2025-03-18","2025-03-18 19:36:32",Tuesday,1,1,Spring,30,Chocolate with coffee,Coffee,Low,0,Evening,4
"2025-03-19","2025-03-19 16:56:15",Wednesday,2,1,Spring,25,Irish whiskey,Alcohol-based,None,0,Evening,4
"2025-03-19","2025-03-19 17:38:00",Wednesday,2,1,Spring,27,Chocolate with milk,Sweet,None,1,Evening,4
"2025-03-19","2025-03-19 17:42:13",Wednesday,2,1,Spring,30,Mochaccino,Coffee,Medium,1,Evening,4
"2025-03-19","2025-03-19 17:44:09",Wednesday,2,1,Spring,33,Latte,Coffee,Medium,1,Evening,4
"2025-03-19","2025-03-19 19:42:58",Wednesday,2,1,Spring,25,Double chocolate,Sweet,None,0,Evening,4
"2025-03-20","2025-03-20 08:10:49",Thursday,3,1,Spring,25,Irish whiskey,Alcohol-based,None,0,Morning,1
"2025-03-20","2025-03-20 11:54:23",Thursday,3,1,Spring,33,Latte,Coffee,Medium,1,Midday,2
"2025-03-20","2025-03-20 17:22:35",Thursday,3,1,Spring,30,Chocolate with coffee,Coffee,Low,0,Evening,4
"2025-03-21","2025-03-21 09:04:53",Friday,4,1,Spring,25,Irish whiskey,Alcohol-based,None,0,Morning,1
"2025-03-21","2025-03-21 19:37:46",Friday,4,1,Spring,27,Chocolate with milk,Sweet,None,1,Evening,4
"2025-03-21","2025-03-21 19:39:07",Friday,4,1,Spring,28,Super chocolate,Sweet,None,0,Evening,4
"2025-03-21","2025-03-21 21:47:03",Friday,4,1,Spring,25,Americano with milk,Coffee,High,1,Evening,4
"2025-03-22","2025-03-22 10:54:05",Saturday,5,0,Spring,27,Irish whiskey with milk,Alcohol-based,None,1,Midday,2
"2025-03-22","2025-03-22 10:55:29",Saturday,5,0,Spring,27,Irish with chocolate,Alcohol-based,None,0,Midday,2
"2025-03-22","2025-03-22 11:00:25",Saturday,5,0,Spring,25,Irish whiskey,Alcohol-based,None,0,Midday,2
"2025-03-22","2025-03-22 16:59:05",Saturday,5,0,Spring,15,Tea,Tea,Low,0,Evening,4
"2025-03-22","2025-03-22 17:07:45",Saturday,5,0,Spring,25,Irish whiskey,Alcohol-based,None,0,Evening,4
"2025-03-22","2025-03-22 17:44:51",Saturday,5,0,Spring,28,Caramel with Irish whiskey,Alcohol-based,None,0,Evening,4
"2025-03-22","2025-03-22 17:58:01",Saturday,5,0,Spring,22,Caramel,Sweet,None,0,Evening,4
"2025-03-22","2025-03-22 22:19:59",Saturday,5,0,Spring,25,Americano with milk,Coffee,High,1,Evening,4
"2025-03-22","2025-03-22 22:21:21",Saturday,5,0,Spring,25,Americano with milk,Coffee,High,1,Evening,4
"2025-03-22","2025-03-22 22:23:39",Saturday,5,0,Spring,29,Coffee with Irish whiskey,Alcohol-based,High,0,Evening,4
"2025-03-23","2025-03-23 10:16:44",Sunday,6,0,Spring,25,Irish whiskey,Alcohol-based,None,0,Midday,2
"2025-03-23","2025-03-23 10:25:48",Sunday,6,0,Spring,25,Americano with milk,Coffee,High,1,Midday,2
"2025-03-23","2025-03-23 10:25:48",Sunday,6,0,Spring,25,Americano with milk,Coffee,High,1,Midday,2
"2025-03-23","2025-03-23 14:55:46",Sunday,6,0,Spring,30,Cappuccino,Coffee,Medium,1,Afternoon,3
"2025-03-23","2025-03-23 15:15:36",Sunday,6,0,Spring,25,Irish whiskey,Alcohol-based,None,0,Afternoon,3
"2025-03-23","2025-03-23 17:59:25",Sunday,6,0,Spring,28,Super chocolate,Sweet,None,0,Evening,4
"2025-03-23","2025-03-23 18:01:33",Sunday,6,0,Spring,28,Vanilla with Irish whiskey,Alcohol-based,None,0,Evening,4
"2025-03-23","2025-03-23 21:23:11",Sunday,6,0,Spring,29,Coffee with Irish whiskey,Alcohol-based,High,0,Evening,4
"2024-03-01","2024-03-01 10:15:51",Friday,4,1,Spring,38,Latte,Coffee,Medium,1,Midday,2
"2024-03-01","2024-03-01 12:19:23",Friday,4,1,Spring,38,Hot Chocolate,Sweet,None,1,Midday,2
"2024-03-01","2024-03-01 12:20:18",Friday,4,1,Spring,38,Hot Chocolate,Sweet,None,1,Midday,2
"2024-03-01","2024-03-01 13:46:33",Friday,4,1,Spring,28,Americano,Coffee,High,0,Afternoon,3
"2024-03-01","2024-03-01 13:48:15",Friday,4,1,Spring,38,Latte,Coffee,Medium,1,Afternoon,3
"2024-03-01","2024-03-01 15:39:48",Friday,4,1,Spring,33,Americano with Milk,Coffee,High,1,Afternoon,3
"2024-03-01","2024-03-01 16:19:03",Friday,4,1,Spring,38,Hot Chocolate,Sweet,None,1,Evening,4
"2024-03-01","2024-03-01 18:39:04",Friday,4,1,Spring,33,Americano with Milk,Coffee,High,1,Evening,4
"2024-03-01","2024-03-01 19:22:02",Friday,4,1,Spring,38,Cocoa,Sweet,None,1,Evening,4
"2024-03-01","2024-03-01 19:23:16",Friday,4,1,Spring,33,Americano with Milk,Coffee,High,1,Evening,4
"2024-03-01","2024-03-01 19:29:17",Friday,4,1,Spring,33,Americano with Milk,Coffee,High,1,Evening,4
"2024-03-02","2024-03-02 10:22:07",Saturday,5,0,Spring,28,Americano,Coffee,High,0,Midday,2
"2024-03-02","2024-03-02 10:30:36",Saturday,5,0,Spring,40,Latte,Coffee,Medium,1,Midday,2
"2024-03-02","2024-03-02 10:41:41",Saturday,5,0,Spring,33,Americano with Milk,Coffee,High,1,Midday,2
"2024-03-02","2024-03-02 11:59:45",Saturday,5,0,Spring,33,Americano with Milk,Coffee,High,1,Midday,2
"2024-03-02","2024-03-02 14:38:36",Saturday,5,0,Spring,28,Americano,Coffee,High,0,Afternoon,3
"2024-03-02","2024-03-02 16:37:24",Saturday,5,0,Spring,33,Americano with Milk,Coffee,High,1,Evening,4
"2024-03-02","2024-03-02 17:34:55",Saturday,5,0,Spring,28,Americano,Coffee,High,0,Evening,4
"2024-03-03","2024-03-03 10:10:44",Sunday,6,0,Spring,40,Latte,Coffee,Medium,1,Midday,2
"2024-03-03","2024-03-03 10:27:19",Sunday,6,0,Spring,38,Latte,Coffee,Medium,1,Midday,2
"2024-03-03","2024-03-03 11:33:56",Sunday,6,0,Spring,28,Cortado,Coffee,Medium,1,Midday,2
"2024-03-03","2024-03-03 12:26:56",Sunday,6,0,Spring,28,Americano,Coffee,High,0,Midday,2
"2024-03-03","2024-03-03 13:09:36",Sunday,6,0,Spring,38,Hot Chocolate,Sweet,None,1,Afternoon,3
"2024-03-03","2024-03-03 17:06:40",Sunday,6,0,Spring,38,Cocoa,Sweet,None,1,Evening,4
"2024-03-03","2024-03-03 17:08:46",Sunday,6,0,Spring,28,Cortado,Coffee,Medium,1,Evening,4
"2024-03-03","2024-03-03 18:03:23",Sunday,6,0,Spring,33,Americano with Milk,Coffee,High,1,Evening,4
"2024-03-03","2024-03-03 18:04:28",Sunday,6,0,Spring,33,Americano with Milk,Coffee,High,1,Evening,4
"2024-03-03","2024-03-03 18:08:05",Sunday,6,0,Spring,38,Hot Chocolate,Sweet,None,1,Evening,4
"2024-03-04","2024-03-04 10:03:52",Monday,0,1,Spring,38,Latte,Coffee,Medium,1,Midday,2
"2024-03-04","2024-03-04 10:54:51",Monday,0,1,Spring,38,Latte,Coffee,Medium,1,Midday,2
"2024-03-04","2024-03-04 11:05:16",Monday,0,1,Spring,33,Americano with Milk,Coffee,High,1,Midday,2
"2024-03-04","2024-03-04 14:04:38",Monday,0,1,Spring,24,Espresso,Coffee,High,0,Afternoon,3
"2024-03-05","2024-03-05 09:59:53",Tuesday,1,1,Spring,38,Latte,Coffee,Medium,1,Morning,1
"2024-03-05","2024-03-05 14:34:56",Tuesday,1,1,Spring,38,Latte,Coffee,Medium,1,Afternoon,3
"2024-03-05","2024-03-05 17:34:06",Tuesday,1,1,Spring,38,Latte,Coffee,Medium,1,Evening,4
"2024-03-05","2024-03-05 17:35:25",Tuesday,1,1,Spring,38,Hot Chocolate,Sweet,None,1,Evening,4
"2024-03-05","2024-03-05 17:36:29",Tuesday,1,1,Spring,38,Cocoa,Sweet,None,1,Evening,4
"2024-03-05","2024-03-05 17:37:14",Tuesday,1,1,Spring,38,Hot Chocolate,Sweet,None,1,Evening,4
"2024-03-05","2024-03-05 17:38:09",Tuesday,1,1,Spring,38,Hot Chocolate,Sweet,None,1,Evening,4
"2024-03-05","2024-03-05 17:56:16",Tuesday,1,1,Spring,28,Cortado,Coffee,Medium,1,Evening,4
"2024-03-05","2024-03-05 18:01:31",Tuesday,1,1,Spring,38,Hot Chocolate,Sweet,None,1,Evening,4
"2024-03-06","2024-03-06 12:30:27",Wednesday,2,1,Spring,35,Americano with Milk,Coffee,High,1,Midday,2
"2024-03-06","2024-03-06 13:24:08",Wednesday,2,1,Spring,28,Americano,Coffee,High,0,Afternoon,3
"2024-03-06","2024-03-06 13:25:14",Wednesday,2,1,Spring,28,Cortado,Coffee,Medium,1,Afternoon,3
"2024-03-06","2024-03-06 14:52:02",Wednesday,2,1,Spring,38,Cappuccino,Coffee,Medium,1,Afternoon,3
"2024-03-06","2024-03-06 14:53:18",Wednesday,2,1,Spring,38,Cappuccino,Coffee,Medium,1,Afternoon,3
"2024-03-07","2024-03-07 10:08:59",Thursday,3,1,Spring,40,Latte,Coffee,Medium,1,Midday,2
"2024-03-07","2024-03-07 10:18:41",Thursday,3,1,Spring,38,Hot Chocolate,Sweet,None,1,Midday,2
"2024-03-07","2024-03-07 11:03:59",Thursday,3,1,Spring,38,Latte,Coffee,Medium,1,Midday,2
"2024-03-07","2024-03-07 11:25:44",Thursday,3,1,Spring,40,Latte,Coffee,Medium,1,Midday,2
"2024-03-07","2024-03-07 15:40:23",Thursday,3,1,Spring,28,Americano,Coffee,High,0,Afternoon,3
"2024-03-07","2024-03-07 15:41:29",Thursday,3,1,Spring,33,Americano with Milk,Coffee,High,1,Afternoon,3
"2024-03-08","2024-03-08 10:34:41",Friday,4,1,Spring,28,Cortado,Coffee,Medium,1,Midday,2
"2024-03-08","2024-03-08 12:22:29",Friday,4,1,Spring,38,Cappuccino,Coffee,Medium,1,Midday,2
"2024-03-08","2024-03-08 13:53:02",Friday,4,1,Spring,28,Americano,Coffee,High,0,Afternoon,3
"2024-03-08","2024-03-08 14:44:13",Friday,4,1,Spring,28,Americano,Coffee,High,0,Afternoon,3
"2024-03-08","2024-03-08 14:45:11",Friday,4,1,Spring,28,Americano,Coffee,High,0,Afternoon,3
"2024-03-08","2024-03-08 14:46:11",Friday,4,1,Spring,33,Americano with Milk,Coffee,High,1,Afternoon,3
"2024-03-08","2024-03-08 18:57:51",Friday,4,1,Spring,38,Latte,Coffee,Medium,1,Evening,4
"2024-03-08","2024-03-08 18:59:25",Friday,4,1,Spring,38,Latte,Coffee,Medium,1,Evening,4
"2024-03-09","2024-03-09 11:49:37",Saturday,5,0,Spring,40,Hot Chocolate,Sweet,None,1,Midday,2
"2024-03-09","2024-03-09 12:05:16",Saturday,5,0,Spring,24,Espresso,Coffee,High,0,Midday,2
"2024-03-09","2024-03-09 12:07:38",Saturday,5,0,Spring,28,Americano,Coffee,High,0,Midday,2
"2024-03-09","2024-03-09 12:09:48",Saturday,5,0,Spring,38,Cappuccino,Coffee,Medium,1,Midday,2
"2024-03-09","2024-03-09 12:13:04",Saturday,5,0,Spring,28,Americano,Coffee,High,0,Midday,2
"2024-03-09","2024-03-09 12:14:26",Saturday,5,0,Spring,28,Americano,Coffee,High,0,Midday,2
"2024-03-09","2024-03-09 13:09:22",Saturday,5,0,Spring,38,Latte,Coffee,Medium,1,Afternoon,3
"2024-03-09","2024-03-09 13:41:06",Saturday,5,0,Spring,33,Americano with Milk,Coffee,High,1,Afternoon,3
"2024-03-09","2024-03-09 13:53:10",Saturday,5,0,Spring,28,Cortado,Coffee,Medium,1,Afternoon,3
"2024-03-09","2024-03-09 13:54:37",Saturday,5,0,Spring,38,Cappuccino,Coffee,Medium,1,Afternoon,3
"2024-03-09","2024-03-09 14:08:02",Saturday,5,0,Spring,33,Americano with Milk,Coffee,High,1,Afternoon,3
"2024-03-09","2024-03-09 14:26:53",Saturday,5,0,Spring,38,Hot Chocolate,Sweet,None,1,Afternoon,3
"2024-03-09","2024-03-09 19:17:58",Saturday,5,0,Spring,38,Cappuccino,Coffee,Medium,1,Evening,4
"2024-03-09","2024-03-09 19:19:10",Saturday,5,0,Spring,38,Hot Chocolate,Sweet,None,1,Evening,4
"2024-03-10","2024-03-10 07:44:19",Sunday,6,0,Spring,30,Americano,Coffee,High,0,Morning,1
"2024-03-10","2024-03-10 07:45:29",Sunday,6,0,Spring,35,Americano with Milk,Coffee,High,1,Morning,1
"2024-03-10","2024-03-10 10:06:03",Sunday,6,0,Spring,40,Latte,Coffee,Medium,1,Midday,2
"2024-03-10","2024-03-10 11:19:21",Sunday,6,0,Spring,24,Espresso,Coffee,High,0,Midday,2
"2024-03-10","2024-03-10 17:51:03",Sunday,6,0,Spring,35,Americano with Milk,Coffee,High,1,Evening,4
"2024-03-10","2024-03-10 19:34:00",Sunday,6,0,Spring,38,Latte,Coffee,Medium,1,Evening,4
"2024-03-10","2024-03-10 19:35:55",Sunday,6,0,Spring,28,Cortado,Coffee,Medium,1,Evening,4
"2024-03-11","2024-03-11 10:18:47",Monday,0,1,Spring,40,Latte,Coffee,Medium,1,Midday,2
"2024-03-11","2024-03-11 11:24:15",Monday,0,1,Spring,40,Cappuccino,Coffee,Medium,1,Midday,2
"2024-03-11","2024-03-11 11:24:52",Monday,0,1,Spring,30,Cortado,Coffee,Medium,1,Midday,2
"2024-03-11","2024-03-11 11:26:44",Monday,0,1,Spring,30,Americano,Coffee,High,0,Midday,2
"2024-03-11","2024-03-11 11:32:59",Monday,0,1,Spring,38,Cappuccino,Coffee,Medium,1,Midday,2
"2024-03-11","2024-03-11 16:24:26",Monday,0,1,Spring,28,Americano,Coffee,High,0,Evening,4
"2024-03-11","2024-03-11 16:25:46",Monday,0,1,Spring,38,Latte,Coffee,Medium,1,Evening,4
"2024-03-11","2024-03-11 16:50:50",Monday,0,1,Spring,28,Cortado,Coffee,Medium,1,Evening,4
"2024-03-12","2024-03-12 10:15:00",Tuesday,1,1,Spring,40,Latte,Coffee,Medium,1,Midday,2
"2024-03-12","2024-03-12 10:15:35",Tuesday,1,1,Spring,28,Americano,Coffee,High,0,Midday,2
"2024-03-12","2024-03-12 10:16:25",Tuesday,1,1,Spring,28,Cortado,Coffee,Medium,1,Midday,2
"2024-03-12","2024-03-12 11:20:46",Tuesday,1,1,Spring,38,Hot Chocolate,Sweet,None,1,Midday,2
"2024-03-12","2024-03-12 12:46:23",Tuesday,1,1,Spring,33,Americano with Milk,Coffee,High,1,Midday,2
"2024-03-12","2024-03-12 12:47:26",Tuesday,1,1,Spring,28,Americano,Coffee,High,0,Midday,2
"2024-03-12","2024-03-12 16:15:43",Tuesday,1,1,Spring,28,Americano,Coffee,High,0,Evening,4
"2024-03-13","2024-03-13 11:06:43",Wednesday,2,1,Spring,38,Hot Chocolate,Sweet,None,1,Midday,2
"2024-03-13","2024-03-13 11:48:17",Wednesday,2,1,Spring,28,Americano,Coffee,High,0,Midday,2
"2024-03-13","2024-03-13 12:18:06",Wednesday,2,1,Spring,28,Americano,Coffee,High,0,Midday,2
"2024-03-13","2024-03-13 12:19:05",Wednesday,2,1,Spring,28,Americano,Coffee,High,0,Midday,2
"2024-03-13","2024-03-13 12:34:30",Wednesday,2,1,Spring,25,Espresso,Coffee,High,0,Midday,2
"2024-03-13","2024-03-13 14:26:41",Wednesday,2,1,Spring,33,Americano with Milk,Coffee,High,1,Afternoon,3
"2024-03-13","2024-03-13 15:40:22",Wednesday,2,1,Spring,24,Espresso,Coffee,High,0,Afternoon,3
"2024-03-13","2024-03-13 15:41:20",Wednesday,2,1,Spring,24,Espresso,Coffee,High,0,Afternoon,3
"2024-03-13","2024-03-13 16:47:09",Wednesday,2,1,Spring,24,Espresso,Coffee,High,0,Evening,4
"2024-03-14","2024-03-14 10:02:12",Thursday,3,1,Spring,40,Latte,Coffee,Medium,1,Midday,2
"2024-03-14","2024-03-14 10:28:33",Thursday,3,1,Spring,38,Latte,Coffee,Medium,1,Midday,2
"2024-03-14","2024-03-14 10:29:34",Thursday,3,1,Spring,38,Hot Chocolate,Sweet,None,1,Midday,2
"2024-03-14","2024-03-14 13:27:30",Thursday,3,1,Spring,28,Cortado,Coffee,Medium,1,Afternoon,3
"2024-03-14","2024-03-14 13:28:25",Thursday,3,1,Spring,28,Americano,Coffee,High,0,Afternoon,3
"2024-03-14","2024-03-14 13:52:00",Thursday,3,1,Spring,33,Americano with Milk,Coffee,High,1,Afternoon,3
"2024-03-14","2024-03-14 13:52:56",Thursday,3,1,Spring,24,Espresso,Coffee,High,0,Afternoon,3
"2024-03-14","2024-03-14 15:20:38",Thursday,3,1,Spring,38,Latte,Coffee,Medium,1,Afternoon,3
"2024-03-14","2024-03-14 16:04:10",Thursday,3,1,Spring,33,Americano with Milk,Coffee,High,1,Evening,4
"2024-03-14","2024-03-14 16:54:38",Thursday,3,1,Spring,24,Espresso,Coffee,High,0,Evening,4
"2024-03-14","2024-03-14 18:58:56",Thursday,3,1,Spring,38,Hot Chocolate,Sweet,None,1,Evening,4
"2024-03-14","2024-03-14 19:00:09",Thursday,3,1,Spring,28,Cortado,Coffee,Medium,1,Evening,4
"2024-03-15","2024-03-15 10:02:17",Friday,4,1,Spring,40,Latte,Coffee,Medium,1,Midday,2
"2024-03-15","2024-03-15 10:53:02",Friday,4,1,Spring,38,Hot Chocolate,Sweet,None,1,Midday,2
"2024-03-15","2024-03-15 18:19:28",Friday,4,1,Spring,28,Americano,Coffee,High,0,Evening,4
"2024-03-16","2024-03-16 12:06:55",Saturday,5,0,Spring,33,Americano with Milk,Coffee,High,1,Midday,2
"2024-03-16","2024-03-16 12:07:54",Saturday,5,0,Spring,28,Americano,Coffee,High,0,Midday,2
"2024-03-16","2024-03-16 15:58:18",Saturday,5,0,Spring,28,Cortado,Coffee,Medium,1,Afternoon,3
"2024-03-16","2024-03-16 16:03:22",Saturday,5,0,Spring,28,Cortado,Coffee,Medium,1,Evening,4
"2024-03-16","2024-03-16 16:04:11",Saturday,5,0,Spring,28,Cortado,Coffee,Medium,1,Evening,4
"2024-03-16","2024-03-16 17:58:07",Saturday,5,0,Spring,33,Americano with Milk,Coffee,High,1,Evening,4
"2024-03-17","2024-03-17 10:10:21",Sunday,6,0,Spring,40,Latte,Coffee,Medium,1,Midday,2
"2024-03-17","2024-03-17 12:55:26",Sunday,6,0,Spring,28,Cortado,Coffee,Medium,1,Midday,2
"2024-03-18","2024-03-18 11:18:00",Monday,0,1,Spring,28,Cortado,Coffee,Medium,1,Midday,2
"2024-03-18","2024-03-18 15:31:40",Monday,0,1,Spring,28,Americano,Coffee,High,0,Afternoon,3
"2024-03-18","2024-03-18 15:32:38",Monday,0,1,Spring,28,Americano,Coffee,High,0,Afternoon,3
"2024-03-18","2024-03-18 15:33:37",Monday,0,1,Spring,28,Americano,Coffee,High,0,Afternoon,3
"2024-03-19","2024-03-19 10:20:26",Tuesday,1,1,Spring,30,Cortado,Coffee,Medium,1,Midday,2
"2024-03-19","2024-03-19 14:02:22",Tuesday,1,1,Spring,38,Latte,Coffee,Medium,1,Afternoon,3
"2024-03-19","2024-03-19 14:03:20",Tuesday,1,1,Spring,38,Latte,Coffee,Medium,1,Afternoon,3
"2024-03-19","2024-03-19 15:04:36",Tuesday,1,1,Spring,38,Hot Chocolate,Sweet,None,1,Afternoon,3
"2024-03-19","2024-03-19 16:53:49",Tuesday,1,1,Spring,33,Americano with Milk,Coffee,High,1,Evening,4
"2024-03-19","2024-03-19 19:26:33",Tuesday,1,1,Spring,40,Hot Chocolate,Sweet,None,1,Evening,4
"2024-03-20","2024-03-20 11:41:16",Wednesday,2,1,Spring,28,Cortado,Coffee,Medium,1,Midday,2
"2024-03-20","2024-03-20 12:21:08",Wednesday,2,1,Spring,40,Latte,Coffee,Medium,1,Midday,2
"2024-03-20","2024-03-20 12:30:49",Wednesday,2,1,Spring,28,Cortado,Coffee,Medium,1,Midday,2
"2024-03-20","2024-03-20 13:16:47",Wednesday,2,1,Spring,38,Cappuccino,Coffee,Medium,1,Afternoon,3
"2024-03-20","2024-03-20 16:42:38",Wednesday,2,1,Spring,38,Cocoa,Sweet,None,1,Evening,4
"2024-03-20","2024-03-20 17:50:29",Wednesday,2,1,Spring,38,Latte,Coffee,Medium,1,Evening,4
"2024-03-21","2024-03-21 10:18:57",Thursday,3,1,Spring,40,Cappuccino,Coffee,Medium,1,Midday,2
"2024-03-21","2024-03-21 12:25:09",Thursday,3,1,Spring,28,Cortado,Coffee,Medium,1,Midday,2
"2024-03-21","2024-03-21 12:26:17",Thursday,3,1,Spring,38,Cappuccino,Coffee,Medium,1,Midday,2
"2024-03-21","2024-03-21 17:21:01",Thursday,3,1,Spring,30,Americano,Coffee,High,0,Evening,4
"2024-03-21","2024-03-21 17:22:01",Thursday,3,1,Spring,28,Cortado,Coffee,Medium,1,Evening,4
"2024-03-21","2024-03-21 19:20:37",Thursday,3,1,Spring,38,Latte,Coffee,Medium,1,Evening,4
"2024-03-22","2024-03-22 10:35:54",Friday,4,1,Spring,33,Americano with Milk,Coffee,High,1,Midday,2
"2024-03-22","2024-03-22 13:29:20",Friday,4,1,Spring,33,Americano with Milk,Coffee,High,1,Afternoon,3
"2024-03-22","2024-03-22 16:15:14",Friday,4,1,Spring,40,Cappuccino,Coffee,Medium,1,Evening,4
"2024-03-22","2024-03-22 17:17:04",Friday,4,1,Spring,28,Americano,Coffee,High,0,Evening,4
"2024-03-22","2024-03-22 17:17:59",Friday,4,1,Spring,24,Espresso,Coffee,High,0,Evening,4
"2024-03-22","2024-03-22 17:20:49",Friday,4,1,Spring,28,Americano,Coffee,High,0,Evening,4
"2024-03-23","2024-03-23 10:44:00",Saturday,5,0,Spring,38,Latte,Coffee,Medium,1,Midday,2
"2024-03-23","2024-03-23 10:45:07",Saturday,5,0,Spring,33,Americano with Milk,Coffee,High,1,Midday,2
"2024-03-23","2024-03-23 13:10:08",Saturday,5,0,Spring,38,Cappuccino,Coffee,Medium,1,Afternoon,3
"2024-03-23","2024-03-23 13:11:12",Saturday,5,0,Spring,38,Cocoa,Sweet,None,1,Afternoon,3
"2024-03-23","2024-03-23 14:44:41",Saturday,5,0,Spring,33,Americano with Milk,Coffee,High,1,Afternoon,3
"2024-03-23","2024-03-23 15:47:19",Saturday,5,0,Spring,38,Latte,Coffee,Medium,1,Afternoon,3
"2024-03-23","2024-03-23 15:49:34",Saturday,5,0,Spring,33,Americano with Milk,Coffee,High,1,Afternoon,3
"2024-03-23","2024-03-23 16:00:58",Saturday,5,0,Spring,28,Cortado,Coffee,Medium,1,Evening,4
"2024-03-24","2024-03-24 10:03:56",Sunday,6,0,Spring,40,Latte,Coffee,Medium,1,Midday,2
"2024-03-24","2024-03-24 18:45:08",Sunday,6,0,Spring,38,Latte,Coffee,Medium,1,Evening,4
"2024-03-25","2024-03-25 10:31:47",Monday,0,1,Spring,38,Latte,Coffee,Medium,1,Midday,2
"2024-03-25","2024-03-25 11:16:26",Monday,0,1,Spring,35,Americano with Milk,Coffee,High,1,Midday,2
"2024-03-25","2024-03-25 14:27:09",Monday,0,1,Spring,38,Latte,Coffee,Medium,1,Afternoon,3
"2024-03-25","2024-03-25 14:29:25",Monday,0,1,Spring,38,Latte,Coffee,Medium,1,Afternoon,3
"2024-03-25","2024-03-25 18:37:31",Monday,0,1,Spring,33,Americano with Milk,Coffee,High,1,Evening,4
"2024-03-25","2024-03-25 19:34:25",Monday,0,1,Spring,38,Cappuccino,Coffee,Medium,1,Evening,4
"2024-03-26","2024-03-26 10:35:50",Tuesday,1,1,Spring,38,Cocoa,Sweet,None,1,Midday,2
"2024-03-26","2024-03-26 10:36:36",Tuesday,1,1,Spring,38,Latte,Coffee,Medium,1,Midday,2
"2024-03-26","2024-03-26 10:42:30",Tuesday,1,1,Spring,38,Latte,Coffee,Medium,1,Midday,2
"2024-03-26","2024-03-26 11:11:47",Tuesday,1,1,Spring,28,Cortado,Coffee,Medium,1,Midday,2
"2024-03-26","2024-03-26 13:35:53",Tuesday,1,1,Spring,28,Americano,Coffee,High,0,Afternoon,3
"2024-03-26","2024-03-26 13:36:50",Tuesday,1,1,Spring,28,Cortado,Coffee,Medium,1,Afternoon,3
"2024-03-26","2024-03-26 13:38:00",Tuesday,1,1,Spring,28,Cortado,Coffee,Medium,1,Afternoon,3
"2024-03-26","2024-03-26 13:57:54",Tuesday,1,1,Spring,28,Americano,Coffee,High,0,Afternoon,3
"2024-03-26","2024-03-26 15:48:02",Tuesday,1,1,Spring,38,Latte,Coffee,Medium,1,Afternoon,3
"2024-03-26","2024-03-26 18:33:39",Tuesday,1,1,Spring,38,Latte,Coffee,Medium,1,Evening,4
"2024-03-26","2024-03-26 18:34:55",Tuesday,1,1,Spring,38,Hot Chocolate,Sweet,None,1,Evening,4
"2024-03-27","2024-03-27 11:04:51",Wednesday,2,1,Spring,28,Cortado,Coffee,Medium,1,Midday,2
"2024-03-27","2024-03-27 11:05:58",Wednesday,2,1,Spring,33,Americano with Milk,Coffee,High,1,Midday,2
"2024-03-27","2024-03-27 12:57:00",Wednesday,2,1,Spring,33,Americano with Milk,Coffee,High,1,Midday,2
"2024-03-27","2024-03-27 13:35:20",Wednesday,2,1,Spring,38,Hot Chocolate,Sweet,None,1,Afternoon,3
"2024-03-27","2024-03-27 14:22:32",Wednesday,2,1,Spring,38,Cappuccino,Coffee,Medium,1,Afternoon,3
"2024-03-27","2024-03-27 14:23:35",Wednesday,2,1,Spring,28,Americano,Coffee,High,0,Afternoon,3
"2024-03-27","2024-03-27 18:30:12",Wednesday,2,1,Spring,28,Cortado,Coffee,Medium,1,Evening,4
"2024-03-27","2024-03-27 19:31:12",Wednesday,2,1,Spring,40,Latte,Coffee,Medium,1,Evening,4
"2024-03-28","2024-03-28 14:24:47",Thursday,3,1,Spring,28,Cortado,Coffee,Medium,1,Afternoon,3
"2024-03-28","2024-03-28 17:24:46",Thursday,3,1,Spring,28,Cortado,Coffee,Medium,1,Evening,4
"2024-03-28","2024-03-28 17:27:05",Thursday,3,1,Spring,28,Americano,Coffee,High,0,Evening,4
"2024-03-28","2024-03-28 17:32:45",Thursday,3,1,Spring,38,Latte,Coffee,Medium,1,Evening,4
"2024-03-29","2024-03-29 10:56:19",Friday,4,1,Spring,38,Latte,Coffee,Medium,1,Midday,2
"2024-03-29","2024-03-29 12:34:17",Friday,4,1,Spring,38,Cappuccino,Coffee,Medium,1,Midday,2
